Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance
1666913801.9274476,0,1666913801,926637172,IMU1_Frame,0,0,0,,-0.01686136549500889,0.0035422241900182217,0.749472152892327,0.661811634107751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001027,-0.002711,-0.073165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.053,-0.145,-9.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2987,-0.1377,0.0837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913801.9524314,0,1666913801,951592683,IMU1_Frame,0,0,0,,-0.016879825579239963,0.0035064542044334294,0.7488830476194991,0.6624778918993883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001375,-0.003135,-0.071724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.039,-0.072,-9.764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2997,-0.1376,0.0813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913801.9767632,0,1666913801,976326465,IMU1_Frame,0,0,0,,-0.016898423236126798,0.0034704249755058035,0.7483049204986595,0.6631305643688257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000167,-0.000729,-0.070225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.07,-0.01,-9.694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2959,-0.1348,0.085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.0016978,0,1666913802,1257896,IMU1_Frame,0,0,0,,-0.016905511395778124,0.0034474811779244404,0.7477261610091495,0.6637830268246504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003893,-0.002982,-0.070921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109,0.076,-9.763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2987,-0.1317,0.0802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.0276442,0,1666913802,26716709,IMU1_Frame,0,0,0,,-0.01691923090702769,0.003430057093043566,0.7471583802298496,0.6644218006553975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003824,-0.00028,-0.070088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.089,0.147,-9.774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2949,-0.1319,0.0827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.0526135,0,1666913802,51631927,IMU1_Frame,0,0,0,,-0.01692721865368709,0.0034190265207920097,0.7465958262897008,0.6650537209076415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00297,-0.000425,-0.067855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.172,0.221,-9.787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2968,-0.1348,0.0815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.0776353,0,1666913802,77027320,IMU1_Frame,0,0,0,,-0.016929457781903197,0.0034143745688310218,0.7460385164245567,0.6656788020633984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004687,-0.000462,-0.067691,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.198,0.161,-9.845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2959,-0.1368,0.0851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.102503,0,1666913802,101732254,IMU1_Frame,0,0,0,,-0.016943375406847237,0.0033965698268109776,0.7454865566894366,0.6662966149835684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00599,0.000542,-0.066951,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.229,0.216,-9.856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.295,-0.1368,0.0804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.1281588,0,1666913802,127150297,IMU1_Frame,0,0,0,,-0.016971071381542937,0.003402459970035677,0.7449455570417004,0.6669006845446669,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006263,0.002678,-0.063892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.266,0.483,-9.929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2967,-0.1259,0.0837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.1533222,0,1666913802,152126789,IMU1_Frame,0,0,0,,-0.016998188263365833,0.003395629366094774,0.7444216180337627,0.6674848207270079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002773,0.002988,-0.062936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.311,0.464,-9.971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2959,-0.1387,0.0839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.1778662,0,1666913802,176954269,IMU1_Frame,0,0,0,,-0.01702667645549573,0.003413341764673391,0.7439029002694927,0.6680620602590113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00239,0.003966,-0.062229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.218,0.211,-9.91,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.293,-0.1339,0.0852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.2025452,0,1666913802,201886177,IMU1_Frame,0,0,0,,-0.017060982311513234,0.0034246132151084267,0.7433837646922871,0.6686387464833425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005901,0.003305,-0.062398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.261,0.311,-10.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.295,-0.1408,0.0769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.2283454,0,1666913802,227072238,IMU1_Frame,0,0,0,,-0.017102403166875745,0.0034541061930122826,0.7428640611265303,0.669214885999201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006628,0.003692,-0.06178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.336,0.535,-10.077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2931,-0.1379,0.0829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.2529843,0,1666913802,252306699,IMU1_Frame,0,0,0,,-0.017137342154679977,0.003477669253593522,0.74234980092745,0.6697842864560285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001933,0.004599,-0.061321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.292,0.651,-10.069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2921,-0.1339,0.0841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.277348,0,1666913802,276858806,IMU1_Frame,0,0,0,,-0.01717807440628396,0.0034949641829339984,0.7418292845387903,0.6703596136296686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002209,0.003186,-0.061506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.377,0.432,-10.078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.294,-0.1369,0.0758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.303107,0,1666913802,302133560,IMU1_Frame,0,0,0,,-0.01723111259622095,0.003511712106498869,0.7413083073320857,0.6709342368050801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000563,0.002362,-0.06204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.43,0.45,-10.077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.293,-0.1319,0.0793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.3275635,0,1666913802,326838493,IMU1_Frame,0,0,0,,-0.017276466073596494,0.003498030007239048,0.7407870817680647,0.6715085904079193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000623,0.002368,-0.062227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.409,0.625,-10.092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2921,-0.1359,0.0829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.3532944,0,1666913802,352487087,IMU1_Frame,0,0,0,,-0.017303693074025486,0.003491322753395437,0.7402712591161958,0.6720765252543446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001811,-0.000878,-0.059769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.456,0.693,-10.044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2921,-0.1379,0.0818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.3776343,0,1666913802,377087593,IMU1_Frame,0,0,0,,-0.017318677449020825,0.0034849409977355346,0.7397667544060876,0.6726314501070717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003935,0.001125,-0.059499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.474,0.467,-10.023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2921,-0.1369,0.0865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.4027596,0,1666913802,401845455,IMU1_Frame,0,0,0,,-0.01732078181445461,0.0034668308354824677,0.7392619217020199,0.6731862912468813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002865,0.001106,-0.059021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.356,0.418,-10.023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.294,-0.1408,0.0852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.4281547,0,1666913802,426975965,IMU1_Frame,0,0,0,,-0.017322387353447627,0.003436246492029153,0.7387626247800422,0.6737343032193965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001804,-8.7e-05,-0.059311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.375,0.498,-10.046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2911,-0.1359,0.0853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.4525588,0,1666913802,451837301,IMU1_Frame,0,0,0,,-0.01731766619479279,0.0033994781931425853,0.7382747305075462,0.6742692075718645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004375,-0.001129,-0.057362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.415,0.537,-10.05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2903,-0.1389,0.083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.4775882,0,1666913802,476974010,IMU1_Frame,0,0,0,,-0.017313614286287735,0.0033747316422279823,0.7377981508408892,0.6747908850617748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003643,0.001301,-0.05641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.329,0.448,-9.958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2931,-0.1378,0.0852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.5029545,0,1666913802,501868247,IMU1_Frame,0,0,0,,-0.017303712803898363,0.0033564154099179665,0.7373211713491572,0.6753123768146878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003486,0.001437,-0.05538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.318,0.375,-9.889,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2903,-0.1389,0.0819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.5273685,0,1666913802,526622772,IMU1_Frame,0,0,0,,-0.017300274408912006,0.0033439864145790544,0.7368437798881972,0.6758333835349579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003586,0.005004,-0.054902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.261,0.144,-9.837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2902,-0.132,0.0806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.5521383,0,1666913802,551520586,IMU1_Frame,0,0,0,,-0.017278691517066593,0.0033382005999038787,0.7363778074576819,0.6763416502922395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001785,0.00306,-0.054583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.184,0.099,-9.829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2921,-0.1379,0.0794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.577138,0,1666913802,576553106,IMU1_Frame,0,0,0,,-0.01727584313014089,0.0033379321445692186,0.7359055233024253,0.6768555711716677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001472,0.004725,-0.054358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.099,0.209,-9.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2884,-0.139,0.0832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.6025012,0,1666913802,602019071,IMU1_Frame,0,0,0,,-0.01727306179022262,0.003337359872618857,0.7354447024747816,0.6773563264392325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004631,0.00502,-0.054124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13,0.064,-9.788,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2903,-0.1409,0.0807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.627561,0,1666913802,626676559,IMU1_Frame,0,0,0,,-0.017270260114248818,0.0033369360768745627,0.7349776252431386,0.677863181892306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001994,0.002028,-0.053924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.032,-0.2,-9.755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2884,-0.139,0.0843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.6524286,0,1666913802,651597738,IMU1_Frame,0,0,0,,-0.017260599740810824,0.0033181062328563023,0.7345162290995487,0.6783634505609761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.6e-05,0.002216,-0.053514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.111,-0.207,-9.664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2903,-0.1409,0.0878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.677289,0,1666913802,676680088,IMU1_Frame,0,0,0,,-0.017245077650349494,0.0033055201325047114,0.7340603864512668,0.6788571498308784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003293,0.003024,-0.053894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.018,-0.041,-9.725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2912,-0.1399,0.0842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.7023504,0,1666913802,701599836,IMU1_Frame,0,0,0,,-0.01722960900393712,0.0032927643198535812,0.7336101395216851,0.6793441406736935,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002974,0.002062,-0.052703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.083,0.053,-9.585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2893,-0.139,0.0855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.7272134,0,1666913802,726542949,IMU1_Frame,0,0,0,,-0.017201864460007377,0.0032803029475090397,0.7331655124579926,0.6798247324229101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001661,-0.000696,-0.052429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.129,-0.116,-9.615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2902,-0.135,0.0818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.7528129,0,1666913802,752217292,IMU1_Frame,0,0,0,,-0.017180536156543004,0.0032737452156319166,0.7327205301340347,0.6803048849521339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005652,-0.001244,-0.052929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.078,-0.086,-9.64,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2893,-0.138,0.0854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.7772436,0,1666913802,776554822,IMU1_Frame,0,0,0,,-0.01715883290170543,0.0032545284658979925,0.7322871823759743,0.6807719625732046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006092,-0.002644,-0.052589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.051,0.218,-9.643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2884,-0.141,0.0844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.8026476,0,1666913802,801709651,IMU1_Frame,0,0,0,,-0.01713121616872982,0.003241672024909472,0.731853507252538,0.6812389132435277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005323,-0.002216,-0.051672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.163,0.256,-9.755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2874,-0.1381,0.0797,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.8275526,0,1666913802,826648235,IMU1_Frame,0,0,0,,-0.01712871539411278,0.00324025113653753,0.7314194458697391,0.6817049963768226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007111,-0.00273,-0.051644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.221,0.181,-9.777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2865,-0.1391,0.0785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.8523765,0,1666913802,851519823,IMU1_Frame,0,0,0,,-0.01710159068964869,0.0032395276092595402,0.7309910608811652,0.6821650166701466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007834,-0.001607,-0.051247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.286,0.267,-9.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2865,-0.1391,0.0844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.877186,0,1666913802,876423597,IMU1_Frame,0,0,0,,-0.017074918724298074,0.003250956396904801,0.7305682766925284,0.6826183937776459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009003,-0.000277,-0.050027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.29,0.535,-9.892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2865,-0.1381,0.0844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.9021568,0,1666913802,901405096,IMU1_Frame,0,0,0,,-0.017035936600116465,0.0032626137727747315,0.7301511819728226,0.6830654314772607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004312,-0.001021,-0.048188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.236,0.295,-9.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2865,-0.144,0.0868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.9271061,0,1666913802,926424503,IMU1_Frame,0,0,0,,-0.017008474362449743,0.003249153857186892,0.72973393709595,0.6835119134656823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004925,-0.000761,-0.049002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.181,0.286,-9.982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2874,-0.142,0.0868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.9522288,0,1666913802,951453924,IMU1_Frame,0,0,0,,-0.016956794400519285,0.003248636714287159,0.7293223397586595,0.6839523654554543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007421,-0.00053,-0.047594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.149,0.45,-10.065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2865,-0.143,0.088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1666913802.977314,0,1666913802,976609230,IMU1_Frame,0,0,0,,-0.016923481974643592,0.0032410154156912556,0.7289224401576782,0.6843794034097647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003919,-0.001567,-0.047305,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.18,0.393,-10.022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2855,-0.142,0.088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
